Time (days),Moon X Position (m),Moon Y Position (m),Moonlet X Position (m),Moonlet Y Position (m),L4 X Position (m),L4 Y Position (m)
256,383999910.71302694,261863.2989775888,768000000.0,0.0,191773239.33289993,332684720.8300568
257,383999910.0141101,262886.20232972736,768000000.0,0.0,191772353.122856,332685231.6766242
258,383999909.31246835,263909.1056800004,768000000.0,0.0,191771466.9114513,332685742.5208309
259,383999908.6081019,264932.00902840076,768000000.0,0.0,191770580.69868588,332686253.36267704
260,383999907.9010105,265954.91237492126,768000000.0,0.0,191769694.4845596,332686764.20216227
261,383999907.1911944,266977.8157195545,768000000.0,0.0,191768808.26907256,332687275.039287
262,383999906.47865343,268000.71906229336,768000000.0,0.0,191767922.0522248,332687785.87405086
263,383999905.7633876,269023.6224031305,768000000.0,0.0,191767035.83401617,332688296.70645404
264,383999905.04539704,270046.5257420587,768000000.0,0.0,191766149.61444688,332688807.53649664
265,383999904.3246816,271069.4290790706,768000000.0,0.0,191765263.3935168,332689318.36417836
266,383999903.60124135,272092.3324141591,768000000.0,0.0,191764377.17122594,332689829.18949944
267,383999902.87507623,273115.23574731685,768000000.0,0.0,191763490.9475744,332690340.01245964
268,383999902.14618635,274138.1390785366,768000000.0,0.0,191762604.7225621,332690850.8330593
269,383999901.41457164,275161.04240781104,768000000.0,0.0,191761718.49618915,332691361.6512981
270,383999900.6802321,276183.945735133,768000000.0,0.0,191760832.26845536,332691872.4671762
271,383999899.94316775,277206.8490604952,768000000.0,0.0,191759946.03936094,332692383.28069353
272,383999899.20337856,278229.7523838904,768000000.0,0.0,191759059.80890575,332692894.0918501
273,383999898.46086454,279252.6557053113,768000000.0,0.0,191758173.57708985,332693404.90064603
274,383999897.7156257,280275.5590247506,768000000.0,0.0,191757287.34391335,332693915.7070811
275,383999896.96766204,281298.46234220115,768000000.0,0.0,191756401.10937604,332694426.51115537
276,383999896.2169736,282321.3656576556,768000000.0,0.0,191755514.87347817,332694937.31286895
277,383999895.4635603,283344.26897110674,768000000.0,0.0,191754628.6362195,332695448.11222166
278,383999894.7074222,284367.1722825473,768000000.0,0.0,191753742.39760026,332695958.9092138
279,383999893.9485593,285390.07559197006,768000000.0,0.0,191752856.1576203,332696469.7038451
280,383999893.1869715,286412.9788993676,768000000.0,0.0,191751969.91627973,332696980.4961155
281,383999892.4226589,287435.8822047329,768000000.0,0.0,191751083.6735785,332697491.2860252
282,383999891.65562147,288458.7855080586,768000000.0,0.0,191750197.4295165,332698002.073574
283,383999890.8858593,289481.6888093374,768000000.0,0.0,191749311.18409407,332698512.85876226
284,383999890.11337227,290504.59210856206,768000000.0,0.0,191748424.93731087,332699023.6415896
285,383999889.3381604,291527.4954057253,768000000.0,0.0,191747538.68916708,332699534.422056
286,383999888.5602237,292550.39870081993,768000000.0,0.0,191746652.43966267,332700045.2001618
287,383999887.7795622,293573.3019938386,768000000.0,0.0,191745766.18879768,332700555.9759067
288,383999886.9961758,294596.2052847742,768000000.0,0.0,191744879.936572,332701066.74929076
289,383999886.2100647,295619.10857361933,768000000.0,0.0,191743993.6829858,332701577.5203141
290,383999885.42122877,296642.01186036674,768000000.0,0.0,191743107.428039,332702088.28897667
291,383999884.62966794,297664.91514500923,768000000.0,0.0,191742221.17173147,332702599.0552783
292,383999883.83538234,298687.8184275396,768000000.0,0.0,191741334.91406357,332703109.8192192
293,383999883.0383719,299710.72170795046,768000000.0,0.0,191740448.65503496,332703620.5807992
294,383999882.2386366,300733.6249862346,768000000.0,0.0,191739562.39464584,332704131.34001833
295,383999881.43617654,301756.52826238476,768000000.0,0.0,191738676.13289607,332704642.09687674
296,383999880.6309917,302779.4315363937,768000000.0,0.0,191737789.8697859,332705152.8513743
297,383999879.8230819,303802.33480825415,768000000.0,0.0,191736903.60531503,332705663.6035109
298,383999879.0124474,304825.2380779588,768000000.0,0.0,191736017.33948374,332706174.35328686
299,383999878.19908804,305848.14134550054,768000000.0,0.0,191735131.0722918,332706685.10070187
300,383999877.38300383,306871.0446108719,768000000.0,0.0,191734244.80373937,332707195.84575605
301,383999876.5641948,307893.94787406584,768000000.0,0.0,191733358.5338264,332707706.58844924
302,383999875.742661,308916.8511350749,768000000.0,0.0,191732472.26255292,332708217.3287817
303,383999874.9184024,309939.754393892,768000000.0,0.0,191731585.989919,332708728.0667534
304,383999874.09141886,310962.65765050973,768000000.0,0.0,191730699.71592444,332709238.80236405
305,383999873.2617106,311985.56090492103,768000000.0,0.0,191729813.44056952,332709749.5356139
306,383999872.4292775,313008.46415711846,768000000.0,0.0,191728927.16385397,332710260.26650286
307,383999871.5941195,314031.36740709475,768000000.0,0.0,191728040.885778,332710770.9950309
308,383999870.7562368,315054.2706548427,768000000.0,0.0,191727154.6063416,332711281.72119826
309,383999869.9156292,316077.1739003552,768000000.0,0.0,191726268.32554466,332711792.4450045
310,383999869.0722968,317100.0771436247,768000000.0,0.0,191725382.04338726,332712303.16644996
