Time (days),Moon X Position (m),Moon Y Position (m),Moonlet X Position (m),Moonlet Y Position (m),L5 X Position (m),L5 Y Position (m)
191,383999950.29788023,195374.57743499315,768000000.0,196397.48945518606,643600018130.9669,327455983.996741
192,383999949.7760768,196397.4808928141,768000000.0,197420.39304609847,643600017476.0542,329170413.19556814
193,383999949.2515485,197420.38434924145,768000000.0,198443.2966370109,643600016817.7156,330884842.39381623
194,383999948.72429544,198443.28780426795,768000000.0,199466.20022792334,643600016155.951,332599271.5914826
195,383999948.1943175,199466.19125788627,768000000.0,200489.10381883578,643600015490.7606,334313700.7885638
196,383999947.66161484,200489.09471008927,768000000.0,201512.00740974818,643600014822.1444,336028129.98505706
197,383999947.12618726,201511.9981608695,768000000.0,202534.91100066062,643600014150.1023,337742559.1809591
198,383999946.58803487,202534.90161021997,768000000.0,203557.8145915731,643600013474.6343,339456988.3762671
199,383999946.0471577,203557.8050581332,768000000.0,204580.71818248552,643600012795.7405,341171417.57097787
200,383999945.50355566,204580.70850460196,768000000.0,205603.62177339793,643600012113.4207,342885846.76508844
201,383999944.9572288,205603.6119496191,768000000.0,206626.5253643104,643600011427.6752,344600275.9585957
202,383999944.40817714,206626.51539317728,768000000.0,207649.42895522283,643600010738.5038,346314705.15149665
203,383999943.85640067,207649.41883526923,768000000.0,208672.33254613527,643600010045.9064,348029134.34378815
204,383999943.3018994,208672.3222758878,768000000.0,209695.2361370477,643600009349.883,349743563.5354673
205,383999942.7446732,209695.22571502562,768000000.0,210718.1397279601,643600008650.434,351457992.726531
206,383999942.18472224,210718.12915267542,768000000.0,211741.04331887254,643600007947.5592,353172421.91697615
207,383999941.6220465,211741.03258883004,768000000.0,212763.94690978495,643600007241.2584,354886851.10679984
208,383999941.05664593,212763.93602348218,768000000.0,213786.85050069736,643600006531.5316,356601280.29599875
209,383999940.4885205,213786.83945662456,768000000.0,214809.75409160982,643600005818.379,358315709.48457015
210,383999939.91767025,214809.74288824986,768000000.0,215832.65768252226,643600005101.8007,360030138.67251074
211,383999939.3440952,215832.64631835098,768000000.0,216855.5612734347,643600004381.7964,361744567.85981774
212,383999938.76779526,216855.54974692053,768000000.0,217878.46486434716,643600003658.3661,363458997.0464877
213,383999938.1887706,217878.4531739513,768000000.0,218901.3684552596,643600002931.5101,365173426.23251796
214,383999937.6070211,218901.35659943603,768000000.0,219924.27204617206,643600002201.2283,366887855.4179054
215,383999937.0225467,219924.26002336745,768000000.0,220947.17563708447,643600001467.5206,368602284.60264677
216,383999936.43534756,220947.16344573838,768000000.0,221970.07922799687,643600000730.3868,370316713.78673923
217,383999935.8454236,221970.0668665414,768000000.0,222992.98281890928,643599999989.8274,372031142.97017956
218,383999935.2527747,222992.97028576938,768000000.0,224015.88640982175,643599999245.8422,373745572.152965
219,383999934.65740114,224015.87370341507,768000000.0,225038.79000073415,643599998498.4307,375460001.3350921
220,383999934.0593027,225038.77711947117,768000000.0,226061.6935916466,643599997747.5938,377174430.5165583
221,383999933.4584794,226061.68053393034,768000000.0,227084.59718255902,643599996993.3308,378888859.69736016
222,383999932.8549313,227084.58394678545,768000000.0,228107.50077347146,643599996235.6418,380603288.87749463
223,383999932.24865836,228107.48735802918,768000000.0,229130.40436438387,643599995474.5272,382317718.05695903
224,383999931.6396606,229130.39076765426,768000000.0,230153.30795529627,643599994709.9866,384032147.23574984
225,383999931.02793807,230153.2941756535,768000000.0,231176.21154620865,643599993942.0203,385746576.4138644
226,383999930.41349065,231176.19758201958,768000000.0,232199.11513712112,643599993170.6277,387461005.59129936
227,383999929.7963185,232199.10098674524,768000000.0,233222.01872803355,643599992395.8097,389175434.7680519
228,383999929.1764214,233222.00438982324,768000000.0,234244.92231894596,643599991617.5657,390889863.9441191
229,383999928.55379957,234244.90779124634,768000000.0,235267.82590985842,643599990835.8958,392604293.1194974
230,383999927.9284529,235267.81119100732,768000000.0,236290.7295007709,643599990050.7998,394318722.2941842
231,383999927.30038136,236290.7145890988,768000000.0,237313.63309168332,643599989262.2782,396033151.4681763
232,383999926.66958505,237313.61798551359,768000000.0,238336.53668259576,643599988470.3307,397747580.64147073
233,383999926.0360639,238336.5213802444,768000000.0,239359.44027350817,643599987674.9573,399462009.8140643
234,383999925.39981794,239359.4247732841,768000000.0,240382.34386442057,643599986876.158,401176438.98595405
235,383999924.7608472,240382.3281646252,768000000.0,241405.24745533298,643599986073.9329,402890868.1571369
236,383999924.1191516,241405.23155426065,768000000.0,242428.1510462454,643599985268.2819,404605297.3276099
237,383999923.47473115,242428.13494218313,768000000.0,243451.05463715782,643599984459.205,406319726.49736995
238,383999922.82758594,243451.03832838527,768000000.0,244473.95822807026,643599983646.7023,408034155.6664139
239,383999922.17771584,244473.94171286002,768000000.0,245496.86181898267,643599982830.7737,409748584.8347389
240,383999921.525121,245496.84509559997,768000000.0,246519.76540989507,643599982011.4192,411463014.0023416
241,383999920.8698012,246519.7484765979,768000000.0,247542.6690008075,643599981188.6388,413177443.16921943
242,383999920.2117567,247542.65185584658,768000000.0,248565.57259171997,643599980362.4326,414891872.3353689
243,383999919.55098736,248565.55523333867,768000000.0,249588.47618263238,643599979532.8005,416606301.50078714
244,383999918.8874932,249588.458609067,768000000.0,250611.37977354485,643599978699.7424,418320730.665471
245,383999918.2212742,250611.36198302425,768000000.0,251634.28336445728,643599977863.2588,420035159.82941777
246,383999917.5523304,251634.2653552032,768000000.0,252657.18695536972,643599977023.349,421749588.9926239
