Time (days),Moon X Position (m),Moon Y Position (m),Moonlet X Position (m),Moonlet Y Position (m),L4 X Position (m),L4 Y Position (m)
215,383999937.0225467,219924.26002336745,768000000.0,220947.17563708447,191999968.51127335,190459.9960887314
216,383999936.43534756,220947.16344573838,768000000.0,221970.07922799687,191999968.21767378,191345.85643812266
217,383999935.8454236,221970.0668665414,768000000.0,222992.98281890928,191999967.9227118,192231.71678615612
218,383999935.2527747,222992.97028576938,768000000.0,224015.88640982175,191999967.62638736,193117.5771328255
219,383999934.65740114,224015.87370341507,768000000.0,225038.79000073415,191999967.32870057,194003.43747812457
220,383999934.0593027,225038.77711947117,768000000.0,226061.6935916466,191999967.02965134,194889.29782204702
221,383999933.4584794,226061.68053393034,768000000.0,227084.59718255902,191999966.7292397,195775.15816458655
222,383999932.8549313,227084.58394678545,768000000.0,228107.50077347146,191999966.42746565,196661.0185057369
223,383999932.24865836,228107.48735802918,768000000.0,229130.40436438387,191999966.12432918,197546.8788454917
224,383999931.6396606,229130.39076765426,768000000.0,230153.30795529627,191999965.8198303,198432.7391838448
225,383999931.02793807,230153.2941756535,768000000.0,231176.21154620865,191999965.51396903,199318.59952078978
226,383999930.41349065,231176.19758201958,768000000.0,232199.11513712112,191999965.20674533,200204.45985632046
227,383999929.7963185,232199.10098674524,768000000.0,233222.01872803355,191999964.89815924,201090.32019043047
228,383999929.1764214,233222.00438982324,768000000.0,234244.92231894596,191999964.5882107,201976.18052311364
229,383999928.55379957,234244.90779124634,768000000.0,235267.82590985842,191999964.27689978,202862.04085436356
230,383999927.9284529,235267.81119100732,768000000.0,236290.7295007709,191999963.96422645,203747.90118417397
231,383999927.30038136,236290.7145890988,768000000.0,237313.63309168332,191999963.65019068,204633.76151253865
232,383999926.66958505,237313.61798551359,768000000.0,238336.53668259576,191999963.33479252,205519.62183945125
233,383999926.0360639,238336.5213802444,768000000.0,239359.44027350817,191999963.01803195,206405.4821649055
234,383999925.39981794,239359.4247732841,768000000.0,240382.34386442057,191999962.69990897,207291.34248889514
235,383999924.7608472,240382.3281646252,768000000.0,241405.24745533298,191999962.3804236,208177.20281141385
236,383999924.1191516,241405.23155426065,768000000.0,242428.1510462454,191999962.0595758,209063.06313245537
237,383999923.47473115,242428.13494218313,768000000.0,243451.05463715782,191999961.73736557,209948.92345201338
238,383999922.82758594,243451.03832838527,768000000.0,244473.95822807026,191999961.41379297,210834.78377008162
239,383999922.17771584,244473.94171286002,768000000.0,245496.86181898267,191999961.08885792,211720.6440866538
240,383999921.525121,245496.84509559997,768000000.0,246519.76540989507,191999960.7625605,212606.50440172365
241,383999920.8698012,246519.7484765979,768000000.0,247542.6690008075,191999960.4349006,213492.36471528484
242,383999920.2117567,247542.65185584658,768000000.0,248565.57259171997,191999960.10587835,214378.22502733115
243,383999919.55098736,248565.55523333867,768000000.0,249588.47618263238,191999959.77549368,215264.08533785623
244,383999918.8874932,249588.458609067,768000000.0,250611.37977354485,191999959.4437466,216149.9456468538
245,383999918.2212742,250611.36198302425,768000000.0,251634.28336445728,191999959.1106371,217035.80595431765
246,383999917.5523304,251634.2653552032,768000000.0,252657.18695536972,191999958.7761652,217921.66626024139
247,383999916.88066167,252657.1687255966,768000000.0,253680.09054628212,191999958.44033083,218807.52656461878
248,383999916.20626825,253680.07209419715,768000000.0,254702.9941371945,191999958.10313413,219693.38686744357
249,383999915.52914995,254702.9754609976,768000000.0,255725.89772810694,191999957.76457497,220579.24716870938
250,383999914.8493068,255725.87882599075,768000000.0,256748.80131901937,191999957.4246534,221465.10746841005
251,383999914.1667389,256748.78218916932,768000000.0,257771.70490993178,191999957.08336946,222350.9677665392
252,383999913.48144615,257771.68555052596,768000000.0,258794.6085008442,191999956.74072307,223236.82806309056
253,383999912.79342854,258794.5889100535,768000000.0,259817.51209175657,191999956.39671427,224122.6883580579
254,383999912.10268617,259817.49226774467,768000000.0,260840.415682669,191999956.05134308,225008.54865143483
255,383999911.40921897,260840.3956235922,768000000.0,261863.31927358144,191999955.70460948,225894.40894321515
256,383999910.71302694,261863.2989775888,768000000.0,262886.2228644939,191999955.35651347,226780.26923339255
257,383999910.0141101,262886.20232972736,768000000.0,263909.12645540637,191999955.00705504,227666.12952196077
258,383999909.31246835,263909.1056800004,768000000.0,264932.0300463188,191999954.65623417,228551.98980891344
259,383999908.6081019,264932.00902840076,768000000.0,265954.93363723124,191999954.30405095,229437.85009424438
260,383999907.9010105,265954.91237492126,768000000.0,266977.83722814365,191999953.95050526,230323.71037794722
261,383999907.1911944,266977.8157195545,768000000.0,268000.7408190561,191999953.5955972,231209.57066001568
262,383999906.47865343,268000.71906229336,768000000.0,269023.6444099686,191999953.23932672,232095.43094044356
263,383999905.7633876,269023.6224031305,768000000.0,270046.548000881,191999952.8816938,232981.2912192245
264,383999905.04539704,270046.5257420587,768000000.0,271069.4515917934,191999952.52269852,233867.15149635222
265,383999904.3246816,271069.4290790706,768000000.0,272092.35518270574,191999952.1623408,234753.01177182046
266,383999903.60124135,272092.3324141591,768000000.0,273115.25877361814,191999951.80062068,235638.8720456229
267,383999902.87507623,273115.23574731685,768000000.0,274138.16236453055,191999951.43753812,236524.73231775328
268,383999902.14618635,274138.1390785366,768000000.0,275161.06595544296,191999951.07309318,237410.59258820533
269,383999901.41457164,275161.04240781104,768000000.0,276183.96954635537,191999950.70728582,238296.4528569727
270,383999900.6802321,276183.945735133,768000000.0,277206.87313726783,191999950.34011605,239182.31312404916
271,383999899.94316775,277206.8490604952,768000000.0,278229.77672818024,191999949.97158387,240068.1733894284
272,383999899.20337856,278229.7523838904,768000000.0,279252.6803190926,191999949.60168928,240954.03365310415
273,383999898.46086454,279252.6557053113,768000000.0,280275.58391000493,191999949.23043227,241839.89391507013
274,383999897.7156257,280275.5590247506,768000000.0,281298.4875009173,191999948.85781285,242725.75417532003
275,383999896.96766204,281298.46234220115,768000000.0,282321.39109182975,191999948.48383102,243611.61443384757
276,383999896.2169736,282321.3656576556,768000000.0,283344.2946827422,191999948.1084868,244497.4746906465
277,383999895.4635603,283344.26897110674,768000000.0,284367.1982736547,191999947.73178014,245383.33494571046
278,383999894.7074222,284367.1722825473,768000000.0,285390.101864567,191999947.3537111,246269.19519903322
279,383999893.9485593,285390.07559197006,768000000.0,286413.00545547955,191999946.97427964,247155.0554506085
280,383999893.1869715,286412.9788993676,768000000.0,287435.90904639196,191999946.59348574,248040.91570042996
281,383999892.4226589,287435.8822047329,768000000.0,288458.81263730436,191999946.21132946,248926.77594849138
282,383999891.65562147,288458.7855080586,768000000.0,289481.71622821677,191999945.82781073,249812.6361947864
283,383999890.8858593,289481.6888093374,768000000.0,290504.6198191292,191999945.44292966,250698.4964393088
284,383999890.11337227,290504.59210856206,768000000.0,291527.52341004164,191999945.05668613,251584.35668205228
285,383999889.3381604,291527.4954057253,768000000.0,292550.42700095405,191999944.6690802,252470.21692301056
