Time (days),Moon X Position (m),Moon Y Position (m),Moonlet X Position (m),Moonlet Y Position (m),L5 X Position (m),L5 Y Position (m)
140,383999973.29674196,143206.49940822576,768000000.0,144229.40631865239,384000616.51278895,143206.7392851137
141,383999972.9139044,144229.40292749647,768000000.0,145252.30990956482,384000616.12995094,144229.6445177907
142,383999972.52834207,145252.3064457437,768000000.0,146275.21350047726,384000615.74438804,145252.54974944424
143,383999972.1400549,146275.20996296027,768000000.0,147298.1170913897,384000615.3561004,146275.45498006712
144,383999971.7490429,147298.11347913888,768000000.0,148321.0206823021,384000614.965088,147298.36020965208
145,383999971.35530615,148321.01699427224,768000000.0,149343.9242732145,384000614.5713508,148321.26543819183
146,383999970.9588445,149343.92050835319,768000000.0,150366.82786412694,384000614.17488855,149344.17066567906
147,383999970.55965805,150366.82402137437,768000000.0,151389.73145503932,384000613.77570164,150367.0758921066
148,383999970.15774673,151389.72753332858,768000000.0,152412.63504595176,384000613.3737897,151389.98111746705
149,383999969.75311065,152412.63104420854,768000000.0,153435.53863686416,384000612.9691532,152412.8863417534
150,383999969.34574974,153435.534554007,768000000.0,154458.44222777657,384000612.5617918,153435.79156495817
151,383999968.935664,154458.43806271668,768000000.0,155481.345818689,384000612.15170556,154458.69678707418
152,383999968.52285343,155481.34157033035,768000000.0,156504.24940960147,384000611.73889446,155481.60200809417
153,383999968.10731804,156504.24507684077,768000000.0,157527.15300051388,384000611.32335854,156504.50722801092
154,383999967.6890578,157527.14858224062,768000000.0,158550.05659142628,384000610.9050978,157527.41244681706
155,383999967.2680728,158550.0520865227,768000000.0,159572.96018233872,384000610.4841122,158550.31766450542
156,383999966.844363,159572.95558967968,768000000.0,160595.86377325116,384000610.060402,159573.22288106882
157,383999966.4179283,160595.85909170436,768000000.0,161618.76736416362,384000609.6339667,160596.12809649983
158,383999965.9887688,161618.7625925895,768000000.0,162641.67095507606,384000609.20480675,161619.03331079127
159,383999965.55688447,162641.6660923278,768000000.0,163664.57454598846,384000608.7729218,162641.93852393588
160,383999965.1222753,163664.56959091203,768000000.0,164687.47813690093,384000608.33831203,163664.8437359264
161,383999964.68494135,164687.47308833487,768000000.0,165710.38172781336,384000607.90097755,164687.74894675557
162,383999964.2448826,165710.37658458916,768000000.0,166733.28531872583,384000607.46091825,165710.6541564162
163,383999963.802099,166733.28007966751,768000000.0,167756.1889096383,384000607.0181342,166733.5593649009
164,383999963.35659057,167756.1835735628,768000000.0,168779.09250055073,384000606.57262516,167756.4645722025
165,383999962.9083573,168779.0870662677,768000000.0,169801.99609146314,384000606.1243914,168779.3697783137
166,383999962.4573992,169801.990557775,768000000.0,170824.89968237554,384000605.6734326,169802.27498322728
167,383999962.00371635,170824.89404807735,768000000.0,171847.803273288,384000605.2197493,170825.18018693593
168,383999961.5473086,171847.79753716753,768000000.0,172870.70686420047,384000604.7633409,171848.08538943247
169,383999961.0881761,172870.70102503832,768000000.0,173893.61045511288,384000604.3042078,172870.99059070955
170,383999960.6263187,173893.60451168244,768000000.0,174916.5140460253,384000603.8423498,173893.89579076
171,383999960.1617365,174916.50799709262,768000000.0,175939.4176369377,384000603.37776697,174916.80098957647
172,383999959.6944295,175939.41148126163,768000000.0,176962.32122785007,384000602.91045946,175939.70618715184
173,383999959.22439766,176962.31496418215,768000000.0,177985.2248187625,384000602.440427,176962.61138347868
174,383999958.75164104,177985.21844584701,768000000.0,179008.12840967492,384000601.96766984,177985.51657854984
175,383999958.2761596,179008.12192624892,768000000.0,180031.03200058732,384000601.4921878,179008.42177235807
176,383999957.79795325,180031.02540538055,768000000.0,181053.93559149976,384000601.0139808,180031.32696489603
177,383999957.31702214,181053.92888323477,768000000.0,182076.8391824122,384000600.53304905,181054.23215615647
178,383999956.8333662,182076.83235980422,768000000.0,183099.74277332463,384000600.0493926,182077.13734613228
179,383999956.34698546,183099.73583508166,768000000.0,184122.6463642371,384000599.5630112,183100.04253481605
180,383999955.8578799,184122.63930905986,768000000.0,185145.5499551495,384000599.07390505,184122.94772220054
181,383999955.36604947,185145.54278173155,768000000.0,186168.4535460619,384000598.5820739,185145.8529082785
182,383999954.8714943,186168.4462530894,768000000.0,187191.3571369743,384000598.0875183,186168.75809304276
183,383999954.3742142,187191.34972312627,768000000.0,188214.2607278867,384000597.5902374,187191.6632764859
184,383999953.87420934,188214.25319183487,768000000.0,189237.16431879913,384000597.0902321,188214.5684586008
185,383999953.37147963,189237.15665920792,768000000.0,190260.06790971156,384000596.58750165,189237.47363938013
186,383999952.8660251,190260.0601252381,768000000.0,191282.971500624,384000596.08204645,190260.37881881662
187,383999952.3578458,191282.96358991833,768000000.0,192305.8750915364,384000595.57386655,191283.28399690313
188,383999951.84694165,192305.86705324118,768000000.0,193328.7786824488,384000595.06296176,192306.1891736323
189,383999951.3333127,193328.77051519943,768000000.0,194351.68227336122,384000594.5493322,193329.0943489969
190,383999950.81695884,194351.67397578582,768000000.0,195374.58586427366,384000594.0329777,194351.99952298956
191,383999950.29788023,195374.57743499315,768000000.0,196397.48945518606,384000593.51389843,195374.90469560318
192,383999949.7760768,196397.4808928141,768000000.0,197420.39304609847,384000592.99209434,196397.80986683047
193,383999949.2515485,197420.38434924145,768000000.0,198443.2966370109,384000592.4675654,197420.7150366641
194,383999948.72429544,198443.28780426795,768000000.0,199466.20022792334,384000591.9403117,198443.6202050969
195,383999948.1943175,199466.19125788627,768000000.0,200489.10381883578,384000591.410333,199466.5253721215
196,383999947.66161484,200489.09471008927,768000000.0,201512.00740974818,384000590.87762976,200489.43053773086
197,383999947.12618726,201511.9981608695,768000000.0,202534.91100066062,384000590.34220153,201512.33570191741
198,383999946.58803487,202534.90161021997,768000000.0,203557.8145915731,384000589.8040484,202535.24086467412
199,383999946.0471577,203557.8050581332,768000000.0,204580.71818248552,384000589.2631706,203558.14602599366
200,383999945.50355566,204580.70850460196,768000000.0,205603.62177339793,384000588.7195679,204581.05118586877
201,383999944.9572288,205603.6119496191,768000000.0,206626.5253643104,384000588.1732402,205603.95634429212
202,383999944.40817714,206626.51539317728,768000000.0,207649.42895522283,384000587.62418795,206626.86150125664
203,383999943.85640067,207649.41883526923,768000000.0,208672.33254613527,384000587.0724108,207649.76665675495
204,383999943.3018994,208672.3222758878,768000000.0,209695.2361370477,384000586.51790875,208672.67181077978
205,383999942.7446732,209695.22571502562,768000000.0,210718.1397279601,384000585.96068186,209695.5769633238
206,383999942.18472224,210718.12915267542,768000000.0,211741.04331887254,384000585.4007302,210718.48211437993
207,383999941.6220465,211741.03258883004,768000000.0,212763.94690978495,384000584.83805376,211741.3872639409
208,383999941.05664593,212763.93602348218,768000000.0,213786.85050069736,384000584.27265257,212764.2924119993
209,383999940.4885205,213786.83945662456,768000000.0,214809.75409160982,384000583.7045264,213787.19755854798
210,383999939.91767025,214809.74288824986,768000000.0,215832.65768252226,384000583.1336754,214810.1027035796
211,383999939.3440952,215832.64631835098,768000000.0,216855.5612734347,384000582.5600996,215833.007847087
212,383999938.76779526,216855.54974692053,768000000.0,217878.46486434716,384000581.983799,216855.9129890628
213,383999938.1887706,217878.4531739513,768000000.0,218901.3684552596,384000581.4047736,217878.81812949988
214,383999937.6070211,218901.35659943603,768000000.0,219924.27204617206,384000580.82302344,218901.72326839095
215,383999937.0225467,219924.26002336745,768000000.0,220947.17563708447,384000580.2385482,219924.62840572864
216,383999936.43534756,220947.16344573838,768000000.0,221970.07922799687,384000579.65134835,220947.53354150584
217,383999935.8454236,221970.0668665414,768000000.0,222992.98281890928,384000579.0614237,221970.4386757152
218,383999935.2527747,222992.97028576938,768000000.0,224015.88640982175,384000578.46877396,222993.34380834937
219,383999934.65740114,224015.87370341507,768000000.0,225038.79000073415,384000577.8733998,224016.2489394014
220,383999934.0593027,225038.77711947117,768000000.0,226061.6935916466,384000577.2753005,225039.15406886372
221,383999933.4584794,226061.68053393034,768000000.0,227084.59718255902,384000576.67447644,226062.05919672924
222,383999932.8549313,227084.58394678545,768000000.0,228107.50077347146,384000576.0709276,227084.96432299062
223,383999932.24865836,228107.48735802918,768000000.0,229130.40436438387,384000575.4646539,228107.8694476406
224,383999931.6396606,229130.39076765426,768000000.0,230153.30795529627,384000574.8556553,229130.774570672
225,383999931.02793807,230153.2941756535,768000000.0,231176.21154620865,384000574.24393207,230153.6796920775
226,383999930.41349065,231176.19758201958,768000000.0,232199.11513712112,384000573.6294839,231176.58481184987
227,383999929.7963185,232199.10098674524,768000000.0,233222.01872803355,384000573.0123109,232199.48992998182
228,383999929.1764214,233222.00438982324,768000000.0,234244.92231894596,384000572.392413,233222.39504646612
229,383999928.55379957,234244.90779124634,768000000.0,235267.82590985842,384000571.7697905,234245.3001612955
230,383999927.9284529,235267.81119100732,768000000.0,236290.7295007709,384000571.14444304,235268.2052744627
231,383999927.30038136,236290.7145890988,768000000.0,237313.63309168332,384000570.51637065,236291.11038596043
232,383999926.66958505,237313.61798551359,768000000.0,238336.53668259576,384000569.8855735,237314.01549578155
233,383999926.0360639,238336.5213802444,768000000.0,239359.44027350817,384000569.2520516,238336.92060391864
234,383999925.39981794,239359.4247732841,768000000.0,240382.34386442057,384000568.6158049,239359.82571036462
235,383999924.7608472,240382.3281646252,768000000.0,241405.24745533298,384000567.97683334,240382.73081511204
236,383999924.1191516,241405.23155426065,768000000.0,242428.1510462454,384000567.33513695,241405.63591815374
237,383999923.47473115,242428.13494218313,768000000.0,243451.05463715782,384000566.6907157,242428.54101948248
238,383999922.82758594,243451.03832838527,768000000.0,244473.95822807026,384000566.04356974,243451.44611909098
239,383999922.17771584,244473.94171286002,768000000.0,245496.86181898267,384000565.39369875,244474.35121697193
240,383999921.525121,245496.84509559997,768000000.0,246519.76540989507,384000564.7411031,245497.2563131182
241,383999920.8698012,246519.7484765979,768000000.0,247542.6690008075,384000564.08578247,246520.16140752236
242,383999920.2117567,247542.65185584658,768000000.0,248565.57259171997,384000563.4277372,247543.0665001773
243,383999919.55098736,248565.55523333867,768000000.0,249588.47618263238,384000562.76696706,248565.9715910757
244,383999918.8874932,249588.458609067,768000000.0,250611.37977354485,384000562.103472,249588.87668021023
245,383999918.2212742,250611.36198302425,768000000.0,251634.28336445728,384000561.4372522,250611.78176757385
246,383999917.5523304,251634.2653552032,768000000.0,252657.18695536972,384000560.7683075,251634.68685315902
247,383999916.88066167,252657.1687255966,768000000.0,253680.09054628212,384000560.09663785,252657.5919369586
248,383999916.20626825,253680.07209419715,768000000.0,254702.9941371945,384000559.42224365,253680.4970189655
249,383999915.52914995,254702.9754609976,768000000.0,255725.89772810694,384000558.7451245,254703.4020991722
250,383999914.8493068,255725.87882599075,768000000.0,256748.80131901937,384000558.0652805,255726.30717757158
251,383999914.1667389,256748.78218916932,768000000.0,257771.70490993178,384000557.38271177,256749.21225415642
252,383999913.48144615,257771.68555052596,768000000.0,258794.6085008442,384000556.6974181,257772.1173289193
253,383999912.79342854,258794.5889100535,768000000.0,259817.51209175657,384000556.00939965,258795.02240185317
254,383999912.10268617,259817.49226774467,768000000.0,260840.415682669,384000555.3186564,259817.92747295057
255,383999911.40921897,260840.3956235922,768000000.0,261863.31927358144,384000554.62518835,260840.83254220439
256,383999910.71302694,261863.2989775888,768000000.0,262886.2228644939,384000553.92899555,261863.7376096073
257,383999910.0141101,262886.20232972736,768000000.0,263909.12645540637,384000553.23007774,262886.64267515205
258,383999909.31246835,263909.1056800004,768000000.0,264932.0300463188,384000552.52843505,263909.54773883126
259,383999908.6081019,264932.00902840076,768000000.0,265954.93363723124,384000551.82406783,264932.4528006381
260,383999907.9010105,265954.91237492126,768000000.0,266977.83722814365,384000551.1169754,265955.3578605647
261,383999907.1911944,266977.8157195545,768000000.0,268000.7408190561,384000550.4071585,266978.26291860425
262,383999906.47865343,268000.71906229336,768000000.0,269023.6444099686,384000549.6946166,268001.16797474935
263,383999905.7633876,269023.6224031305,768000000.0,270046.548000881,384000548.97934985,269024.0730289927
264,383999905.04539704,270046.5257420587,768000000.0,271069.4515917934,384000548.2613585,270046.9780813272
265,383999904.3246816,271069.4290790706,768000000.0,272092.35518270574,384000547.5406421,271069.8831317454
266,383999903.60124135,272092.3324141591,768000000.0,273115.25877361814,384000546.81720096,272092.78818024014
267,383999902.87507623,273115.23574731685,768000000.0,274138.16236453055,384000546.0910349,273115.693226804
268,383999902.14618635,274138.1390785366,768000000.0,275161.06595544296,384000545.3621441,274138.59827143006
269,383999901.41457164,275161.04240781104,768000000.0,276183.96954635537,384000544.6305285,275161.5033141108
270,383999900.6802321,276183.945735133,768000000.0,277206.87313726783,384000543.896188,276184.408354839
271,383999899.94316775,277206.8490604952,768000000.0,278229.77672818024,384000543.15912277,277207.31339360744
272,383999899.20337856,278229.7523838904,768000000.0,279252.6803190926,384000542.4193326,278230.21843040886
273,383999898.46086454,279252.6557053113,768000000.0,280275.58391000493,384000541.6768177,279253.123465236
274,383999897.7156257,280275.5590247506,768000000.0,281298.4875009173,384000540.9315779,280276.02849808155
275,383999896.96766204,281298.46234220115,768000000.0,282321.39109182975,384000540.1836133,281298.93352893833
276,383999896.2169736,282321.3656576556,768000000.0,283344.2946827422,384000539.4329239,282321.83855779906
277,383999895.4635603,283344.26897110674,768000000.0,284367.1982736547,384000538.67950964,283344.7435846564
278,383999894.7074222,284367.1722825473,768000000.0,285390.101864567,384000537.92337066,284367.64860950323
279,383999893.9485593,285390.07559197006,768000000.0,286413.00545547955,384000537.1645068,285390.5536323322
280,383999893.1869715,286412.9788993676,768000000.0,287435.90904639196,384000536.40291804,286413.4586531361
281,383999892.4226589,287435.8822047329,768000000.0,288458.81263730436,384000535.6386045,287436.36367190763
282,383999891.65562147,288458.7855080586,768000000.0,289481.71622821677,384000534.871566,288459.26868863945
283,383999890.8858593,289481.6888093374,768000000.0,290504.6198191292,384000534.101803,289482.1737033246
284,383999890.11337227,290504.59210856206,768000000.0,291527.52341004164,384000533.329315,290505.0787159555
285,383999889.3381604,291527.4954057253,768000000.0,292550.42700095405,384000532.5541021,291527.983726525
286,383999888.5602237,292550.39870081993,768000000.0,293573.3305918665,384000531.7761644,292550.88873502583
